"Country","Code","Continent","Region","Year","CO2 Emissions Per Capita","CO2 Emissions","CO2 Emissions Per $1 GDP"
"Tonga","776","Oceania","Polynesia","1994","0.957821380809094","91.675","0.232189731"
"Tonga","776","Oceania","Polynesia","1993","0.882597321054835","84.341","0.22419387"
"Tonga","776","Oceania","Polynesia","1992","0.729995913791478","69.673","0.192126631"
"Tonga","776","Oceania","Polynesia","1991","1.00022030822169","95.342","0.263572622"
"Tonga","776","Oceania","Polynesia","1990","0.809194556822361","77.007","0.226542061"
"Trinidad and Tobago","780","Americas","Caribbean","2011","37.1876396200684","49574.173","1.293778527"
"Trinidad and Tobago","780","Americas","Caribbean","2010","38.3378410429977","50916.295","1.30752072"
"Trinidad and Tobago","780","Americas","Caribbean","2009","36.5447275575833","48331.06","1.243716849"
"Trinidad and Tobago","780","Americas","Caribbean","2008","35.4262914856557","46636.906","1.147413704"
"Trinidad and Tobago","780","Americas","Caribbean","2007","36.7948421422247","48202.715","1.226170755"
"Trinidad and Tobago","780","Americas","Caribbean","2006","35.621279377174","46431.554","1.237270805"
"Trinidad and Tobago","780","Americas","Caribbean","2005","22.7552356212696","29512.016","0.894487039"
"Trinidad and Tobago","780","Americas","Caribbean","2004","23.8796516372322","30813.801","0.987785944"
"Trinidad and Tobago","780","Americas","Caribbean","2003","21.732921920322","27902.203","0.965111537"
"Trinidad and Tobago","780","Americas","Caribbean","2002","21.3065022700538","27223.808","1.077559423"
"Trinidad and Tobago","780","Americas","Caribbean","2001","19.7623910772769","25144.619","1.075018418"
"Trinidad and Tobago","780","Americas","Caribbean","2000","18.8442814555435","23894.172","1.063386719"
"Trinidad and Tobago","780","Americas","Caribbean","1999","18.0395451860836","22816.074","1.077691691"
"Trinidad and Tobago","780","Americas","Caribbean","1998","15.3006596205756","19317.756","0.952496367"
"Trinidad and Tobago","780","Americas","Caribbean","1997","15.2535090272925","19229.748","1.021820878"
"Trinidad and Tobago","780","Americas","Caribbean","1996","17.3097471719255","21781.98","1.188742679"
"Trinidad and Tobago","780","Americas","Caribbean","1995","16.7074815079829","20967.906","1.189477227"
"Trinidad and Tobago","780","Americas","Caribbean","1994","15.8784963161313","19853.138","1.17077887"
"Trinidad and Tobago","780","Americas","Caribbean","1993","13.5168706455268","16820.529","1.027273063"
"Trinidad and Tobago","780","Americas","Caribbean","1992","16.9587704426555","20986.241","1.263112619"
"Trinidad and Tobago","780","Americas","Caribbean","1991","17.1139745639098","21048.58","1.245996635"
"Trinidad and Tobago","780","Americas","Caribbean","1990","13.8798751784101","16959.875","1.030885125"
"Tunisia","788","Africa","Northern Africa","2011","2.3847444353814","25643.331","0.234728657"
"Tunisia","788","Africa","Northern Africa","2010","2.51541183408689","26743.431","0.243554209"
"Tunisia","788","Africa","Northern Africa","2009","2.35798420428335","24785.253","0.233055525"
"Tunisia","788","Africa","Northern Africa","2008","2.38903772905828","24825.59","0.24185748"
"Tunisia","788","Africa","Northern Africa","2007","2.34676704109001","24110.525","0.246017479"
"Tunisia","788","Africa","Northern Africa","2006","2.26294686062134","22992.09","0.249213569"
"Tunisia","788","Africa","Northern Africa","2005","2.25462803411919","22662.06","0.259520075"
"Tunisia","788","Africa","Northern Africa","2004","2.24170099651476","22299.027","0.265115464"
"Tunisia","788","Africa","Northern Africa","2003","2.1576014110637","21246.598","0.266788268"
"Tunisia","788","Africa","Northern Africa","2002","2.13972737033465","20861.563","0.276045526"
"Tunisia","788","Africa","Northern Africa","2001","2.15678617754442","20817.559","0.280193077"
"Tunisia","788","Africa","Northern Africa","2000","2.08555199033244","19922.811","0.27942606"
"Tunisia","788","Africa","Northern Africa","1999","1.93951963718702","18331.333","0.269214172"
"Tunisia","788","Africa","Northern Africa","1998","1.92579805981331","18001.303","0.280373824"
"Tunisia","788","Africa","Northern Africa","1997","1.83444302519072","16945.207","0.276550464"
"Tunisia","788","Africa","Northern Africa","1996","1.83820270172587","16758.19","0.288379182"
"Tunisia","788","Africa","Northern Africa","1995","1.75172123501653","15735.097","0.290123234"
"Tunisia","788","Africa","Northern Africa","1994","1.80441904946471","15940.449","0.300821289"
"Tunisia","788","Africa","Northern Africa","1993","1.90281357881164","16501.5","0.321307068"
"Tunisia","788","Africa","Northern Africa","1992","1.76764268994392","15023.699","0.29893819"
"Tunisia","788","Africa","Northern Africa","1991","1.86186501094984","15489.408","0.332262391"
"Tunisia","788","Africa","Northern Africa","1990","1.6308191140292","13267.206","0.29570617"
"Turkey","792","Asia","Western Asia","2011","4.39154775921226","320840.498","0.2452265"
"Turkey","792","Asia","Western Asia","2010","4.13103076725122","298002.422","0.247752538"
"Turkey","792","Asia","Western Asia","2009","3.90006612757695","277844.923","0.25214606"
"Turkey","792","Asia","Western Asia","2008","4.05429264324232","285274.265","0.246394613"
"Turkey","792","Asia","Western Asia","2007","4.09600707592336","284658.209","0.247482355"
"Turkey","792","Asia","Western Asia","2006","3.81216297469002","261614.781","0.238066965"
"Turkey","792","Asia","Western Asia","2005","3.50427936137274","237390.579","0.230914706"
"Turkey","792","Asia","Western Asia","2004","3.37226942342608","225421.491","0.237694533"
"Turkey","792","Asia","Western Asia","2003","3.31406754484668","218523.864","0.251995275"
"Turkey","792","Asia","Western Asia","2002","3.16331007977263","205685.697","0.249679398"
"Turkey","792","Asia","Western Asia","2001","3.03512922880841","194552.685","0.250722011"
"Turkey","792","Asia","Western Asia","2000","3.42149717315455","216151.315","0.262685699"
"Turkey","792","Asia","Western Asia","1999","3.16129938061762","196771.22","0.255333319"
"Turkey","792","Asia","Western Asia","1998","3.2722249700872","200614.236","0.251559409"
"Turkey","792","Asia","Western Asia","1997","3.28850607644256","198535.047","0.254698567"
"Turkey","792","Asia","Western Asia","1996","3.16617069718902","188205.108","0.25974239"
"Turkey","792","Asia","Western Asia","1995","2.93862181130208","171974.966","0.254858253"
"Turkey","792","Asia","Western Asia","1994","2.72243053491632","156848.591","0.250754105"
"Turkey","792","Asia","Western Asia","1993","2.8059985217165","159136.799","0.242535928"
"Turkey","792","Asia","Western Asia","1992","2.74312946255208","153108.251","0.25120206"
"Turkey","792","Asia","Western Asia","1991","2.70654718316014","148619.843","0.256116799"
"Turkey","792","Asia","Western Asia","1990","2.70135492240382","145858.592","0.253168812"
"Turkmenistan","795","Asia","Central Asia","2011","12.1836761269775","62217.989","1.072458455"
"Turkmenistan","795","Asia","Central Asia","2010","11.3581110254969","57267.539","1.132228216"
"Turkmenistan","795","Asia","Central Asia","2009","10.1106567995498","50340.576","1.086819802"
"Turkmenistan","795","Asia","Central Asia","2008","11.557567061437","56834.833","1.30191752"
"Turkmenistan","795","Asia","Central Asia","2007","11.5356193070901","56042.761","1.472435074"
"Turkmenistan","795","Asia","Central Asia","2006","9.72272276191557","46684.577","1.362212902"
"Turkmenistan","795","Asia","Central Asia","2005","9.58488061621297","45507.47","1.473494336"
"Turkmenistan","795","Asia","Central Asia","2004","9.20638824614488","43241.264","1.582696727"
"Turkmenistan","795","Asia","Central Asia","2003","9.05460928990023","42086.159","1.617445288"
"Turkmenistan","795","Asia","Central Asia","2002","8.72793272250096","40149.983","1.593473788"
"Turkmenistan","795","Asia","Central Asia","2001","8.61854508210227","39229.566","1.560948404"
"Turkmenistan","795","Asia","Central Asia","2000","7.85631108768146","35364.548","1.468283757"
"Turkmenistan","795","Asia","Central Asia","1999","7.81212794366555","34759.493","1.522090265"
"Turkmenistan","795","Asia","Central Asia","1998","6.02699478737822","26490.408","1.351392632"
"Turkmenistan","795","Asia","Central Asia","1997","6.95513620761666","30157.408","1.647693328"
"Turkmenistan","795","Asia","Central Asia","1996","7.34913993284423","31363.851","1.518257631"
"Turkmenistan","795","Asia","Central Asia","1995","8.26649100646847","34620.147","1.788172402"
"Turkmenistan","795","Asia","Central Asia","1994","8.3502238547952","34198.442","1.63920996"
"Turkmenistan","795","Asia","Central Asia","1993","7.12562886452799","28444.919","1.127558824"
"Turkmenistan","795","Asia","Central Asia","1992","7.46440894874848","28976.634","1.165865589"
"Turks and Caicos Islands","796","Americas","Caribbean","2011","","190.684",""
"Turks and Caicos Islands","796","Americas","Caribbean","2010","","190.684",""
"Turks and Caicos Islands","796","Americas","Caribbean","2009","","179.683",""
"Turks and Caicos Islands","796","Americas","Caribbean","2008","","179.683",""
"Turks and Caicos Islands","796","Americas","Caribbean","2007","","165.015",""
"Turks and Caicos Islands","796","Americas","Caribbean","2006","","143.013",""
"Turks and Caicos Islands","796","Americas","Caribbean","2005","","121.011",""
"Turks and Caicos Islands","796","Americas","Caribbean","2004","","102.676",""
"Turks and Caicos Islands","796","Americas","Caribbean","2003","","102.676",""
"Turks and Caicos Islands","796","Americas","Caribbean","2002","","99.009",""
"Turks and Caicos Islands","796","Americas","Caribbean","2001","","14.668",""
"Turks and Caicos Islands","796","Americas","Caribbean","2000","","14.668",""
"Turks and Caicos Islands","796","Americas","Caribbean","1999","","14.668",""
"Turks and Caicos Islands","796","Americas","Caribbean","1998","","14.668",""
"Turks and Caicos Islands","796","Americas","Caribbean","1997","","11.001",""
"Turks and Caicos Islands","796","Americas","Caribbean","1996","","11.001",""
"Turks and Caicos Islands","796","Americas","Caribbean","1995","","11.001",""
"Uganda","800","Africa","Eastern Africa","2011","0.108085953183652","3799.012","0.067263868"
"Uganda","800","Africa","Eastern Africa","2010","0.105627754767653","3589.993","0.069711654"
"Uganda","800","Africa","Eastern Africa","2009","0.102765131847516","3377.307","0.068972444"
"Uganda","800","Africa","Eastern Africa","2008","0.0994673838995615","3160.954","0.069234855"
"Uganda","800","Africa","Eastern Africa","2007","0.101792337969394","3127.951","0.074478524"
"Uganda","800","Africa","Eastern Africa","2006","0.0893565523021351","2654.908","0.068532986"
"Uganda","800","Africa","Eastern Africa","2005","0.0795318161416158","2284.541","0.065332473"
"Uganda","800","Africa","Eastern Africa","2004","0.0666919700971506","1851.835","0.056311711"
"Uganda","800","Africa","Eastern Africa","2003","0.0636707187172065","1708.822","0.05550012"
"Uganda","800","Africa","Eastern Africa","2002","0.0643124017357605","1668.485","0.057697892"
"Uganda","800","Africa","Eastern Africa","2001","0.0646050648928913","1620.814","0.060943998"
"Uganda","800","Africa","Eastern Africa","2000","0.0631417312523282","1532.806","0.060622415"
"Uganda","800","Africa","Eastern Africa","1999","0.0599004585711976","1408.128","0.057441178"
"Uganda","800","Africa","Eastern Africa","1998","0.0592374575902821","1349.456","0.059481316"
"Uganda","800","Africa","Eastern Africa","1997","0.0519717266301425","1147.771","0.05307309"
"Uganda","800","Africa","Eastern Africa","1996","0.0520732430159569","1114.768","0.054175926"
"Uganda","800","Africa","Eastern Africa","1995","0.047913317981251","993.757","0.052676363"
"Uganda","800","Africa","Eastern Africa","1994","0.0379826814716606","762.736","0.04508948"
"Uganda","800","Africa","Eastern Africa","1993","0.0428404143370556","832.409","0.052359346"
"Uganda","800","Africa","Eastern Africa","1992","0.0446946633142507","839.743","0.057218665"
"Uganda","800","Africa","Eastern Africa","1991","0.0456453879537423","828.742","0.05839939"
"Uganda","800","Africa","Eastern Africa","1990","0.0457987096431282","803.073","0.059733653"
"Ukraine","804","Europe","Eastern Europe","2011","6.24914150842698","286227.685","0.75615219"
"Ukraine","804","Europe","Eastern Europe","2010","6.61227414331571","304496.679","0.846244534"
"Ukraine","804","Europe","Eastern Europe","2009","5.62089437409647","260063.64","0.753113915"
"Ukraine","804","Europe","Eastern Europe","2008","6.6946456355659","311042.274","0.767432254"
"Ukraine","804","Europe","Eastern Europe","2007","6.88940238011198","321412.55","0.811258189"
"Ukraine","804","Europe","Eastern Europe","2006","6.96553788704258","326484.011","0.889159409"
"Ukraine","804","Europe","Eastern Europe","2005","7.08311758850976","333869.349","0.975649853"
"Ukraine","804","Europe","Eastern Europe","2004","7.23122115624056","343124.857","1.029769578"
"Ukraine","804","Europe","Eastern Europe","2003","7.368332832049","352259.354","1.185102798"
"Ukraine","804","Europe","Eastern Europe","2002","6.6117144542721","318687.969","1.172941844"
"Ukraine","804","Europe","Eastern Europe","2001","6.61552781047768","321650.905","1.245407076"
"Ukraine","804","Europe","Eastern Europe","2000","6.53878170771417","320774.492","1.356278931"
"Ukraine","804","Europe","Eastern Europe","1999","6.71672438558947","332549.229","1.489021933"
"Ukraine","804","Europe","Eastern Europe","1998","6.57612579070071","328636.54","1.468559478"
"Ukraine","804","Europe","Eastern Europe","1997","6.76680870520046","341196.015","1.495714309"
"Ukraine","804","Europe","Eastern Europe","1996","8.11348971574143","412335.815","1.753345452"
"Ukraine","804","Europe","Eastern Europe","1995","8.71887222560039","445943.87","1.706629076"
"Ukraine","804","Europe","Eastern Europe","1994","8.69831993250892","447010.967","1.502005892"
